Unnamed: 0,is_vulnerable,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv
279,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
280,1,Flarum,27.0,24.0,0.0,0.0,4.0,4.0,1.5,145.2548875021635
281,1,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
282,0,Flarum,111.0,88.0,0.0,0.0,13.0,13.0,2.75,256.0713082134628
283,0,Flarum,66.75,51.75,1.5,0.0,7.5,6.0,1.46875,156.92007060053018
284,1,Flarum,82.33333333333333,66.5,1.333333333333333,0.0,9.166666666666666,7.833333333333333,2.045833333333333,333.47501166330284
285,0,Flarum,47.5,41.0,0.0,0.0,3.5,8.5,3.75,240.053109874061
286,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
287,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
288,0,Flarum,119.0,74.0,1.0,0.0,7.5,9.5,1.55,155.6706877779682
289,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
290,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
291,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
292,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
293,0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
294,0,Friendica,264.0,205.0,2.0,0.0,12.0,31.0,4.142857142857143,608.7984519149543
295,1,Friendica,191.0,163.0,2.0,0.0,9.0,19.0,3.166666666666666,500.5086995084633
296,1,Friendica,215.0,181.0,2.0,0.0,9.0,21.0,3.0,510.20883161054286
297,1,Friendica,752.3333333333334,575.5555555555555,0.444444444444444,0.0,12.0,118.88888888888889,9.512342448850385,3463.822515608468
298,1,Friendica,258.0,218.5,1.0,0.0,11.5,37.5,7.5,1339.2292288109495
299,1,Friendica,220.0,183.0,2.0,0.0,9.0,22.0,3.1428571428571432,501.0695357160643
300,1,Friendica,968.3,769.8,0.6000000000000001,0.0,21.4,157.0,8.745519152937868,1903.104375356299
301,1,Friendica,,,,,,,,
302,1,Friendica,267.03968253968253,212.8571428571429,1.8571428571428568,0.349206349206349,9.103174603174605,37.523809523809526,6.058556692729309,1277.0763282691205
303,1,Friendica,215.0,181.0,2.0,0.0,9.0,21.0,3.0,511.7082394715272
304,1,Friendica,218.0,184.0,2.0,0.0,8.0,24.0,3.428571428571428,559.59999482422
305,1,Friendica,192.0,164.0,2.0,0.0,9.0,19.0,3.166666666666666,497.5580066057683
306,0,Friendica,2067.5,1695.0,1.0,0.0,32.0,385.5,5.321875,976.4344133998824
307,0,Friendica,2555.333333333333,2000.3333333333333,0.0,0.0,40.333333333333336,480.0,6.259095528455284,1108.760513978183
308,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
309,0,Friendica,2392.0,2041.0,0.0,0.0,10.0,397.0,12.384615384615383,2608.854754209688
310,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
311,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
312,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
313,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
314,0,Friendica,663.0,522.0,0.0,0.0,1.0,108.0,2.818181818181818,286.572925540715
315,0,Friendica,173.0,131.0,0.0,0.0,12.0,15.0,2.333333333333333,449.5572595550693
316,0,Friendica,2216.0,1807.0,0.0,0.0,6.0,351.0,9.212121212121213,1804.3962679975348
317,0,Friendica,1143.0,927.0,0.0,0.0,32.0,197.0,5.620689655172414,913.3454123460998
318,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
319,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
320,0,Friendica,402.0,294.0,0.0,0.0,2.0,79.0,9.142857142857142,1153.6197328338446
321,0,Friendica,32.0,21.0,2.0,0.0,3.0,3.0,1.0,58.63971983303767
322,0,Friendica,77.27272727272727,58.36363636363637,0.454545454545454,0.272727272727272,0.5454545454545451,11.363636363636363,1.495215311004784,100.89161254923788
323,0,Friendica,1993.0,1652.0,0.0,0.0,4.0,328.0,9.827586206896552,1881.7495058646748
324,0,Friendica,2914.0,2453.0,0.0,0.0,14.0,435.0,12.241379310344827,2666.8670820529755
325,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
326,0,Friendica,60.25,47.25,1.5,0.0,8.25,9.0,2.452380952380952,235.4859852329072
327,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
328,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
329,0,Friendica,81.5,64.0,2.0,0.0,4.0,12.5,3.666666666666666,674.1810990629031
330,0,Friendica,474.0,280.0,0.0,0.0,19.0,50.0,3.416666666666666,481.4192481032199
331,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
332,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
333,0,Friendica,122.0,122.0,0.0,0.0,0.0,23.0,1.666666666666666,134.00842882380607
334,0,Friendica,1731.0,1348.75,0.5,0.0,20.75,239.75,7.429900332225914,2328.702887103017
335,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
336,0,Friendica,59.0,57.0,0.0,0.0,8.0,4.0,4.0,1834.2532616768
337,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
338,0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
339,0,Hestia,,,,,,,,
340,0,Hestia,106.0,102.0,0.0,0.0,0.0,20.0,3.8,362.2966149220934
341,1,Hestia,96.0,92.0,0.0,0.0,0.0,19.0,3.6,324.917266745002
342,1,Hestia,,,,,,,,
343,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
344,1,Hestia,869.0,808.0,0.0,0.0,2.0,185.5,3.181349206349206,333.08449771782125
345,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
346,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
347,1,Hestia,,,,,,,,
348,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
349,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
350,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
351,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
352,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
353,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
354,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
355,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
356,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
357,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
358,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
359,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
360,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
361,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
362,1,Hestia,,,,,,,,
363,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
364,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
365,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
366,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
367,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
368,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
369,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
370,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
371,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
372,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
373,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
374,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
375,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
376,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
377,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
378,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
379,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
380,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
381,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
382,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
383,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
384,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
385,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
386,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
387,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
388,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
389,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
390,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
391,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
393,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
394,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
395,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
396,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
397,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
398,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
399,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
400,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
401,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
402,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
403,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
404,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
405,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
406,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
407,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
408,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
409,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
410,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
411,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
412,0,Hestia,110.0,104.0,2.0,0.0,1.0,5.0,5.0,1530.885293617
413,1,Hestia,55.0,52.66666666666666,2.0,0.0,0.0,1.0,1.0,530.8169113033717
414,1,Hestia,62.0,59.0,2.0,0.0,0.6666666666666661,3.333333333333333,3.333333333333333,766.4639979018549
415,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
416,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
417,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
418,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
419,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
420,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
421,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
422,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
423,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
424,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
425,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
426,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
427,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
428,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
429,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
430,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
431,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
432,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
433,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
434,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
435,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
436,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
437,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
438,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
439,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
440,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
441,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
442,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
443,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
444,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
445,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
446,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
447,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
448,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
449,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
450,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
451,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
452,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
453,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
454,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
455,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
456,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
457,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
458,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
459,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
460,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
461,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
462,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
463,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
464,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
465,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
466,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
467,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
468,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
469,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
470,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
471,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
472,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
473,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
474,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
475,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
476,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
477,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
478,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
479,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
480,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
481,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
482,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
483,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
484,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
485,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
486,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
487,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
488,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
489,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
490,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
491,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
492,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
493,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
494,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
495,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
496,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
497,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
498,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
499,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
500,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
501,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
502,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
503,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
504,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
505,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
506,0,Hestia,,,,,,,,
507,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
508,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
509,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
510,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
511,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
512,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
513,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
514,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
515,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
516,0,Hestia,60.0,59.0,0.0,0.0,1.0,5.0,4.0,1377.543354769
517,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
518,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
519,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
520,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
521,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
522,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
523,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
524,0,Hestia,,,,,,,,
525,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
526,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
527,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
529,0,Hestia,35.5,35.5,2.0,0.0,0.0,1.0,1.0,266.699250014425
530,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
531,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
532,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
533,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
534,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
535,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
536,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
537,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
538,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
539,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
540,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
541,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
542,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
543,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
544,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
545,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
546,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
547,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
548,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
549,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
550,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
551,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
552,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
553,1,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
554,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
555,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
556,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
557,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
558,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
559,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
560,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
561,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
562,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
563,0,Hestia,59.0,55.0,2.0,0.0,2.0,3.0,3.0,1172.285750274
564,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
565,0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
