Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv,author_info.public_repos,author_info.followers,author_info.following,author_info.public_gists,time_difference
1947,1,1502,523,0.0096325629,0,23,0.0614973262,0.487804878,0.487804878,1.0,0,10.0,82.0,245.0,24.5,9.5,141.0,17.625,5.0,39.0,4.3333333333,4.0,1458.0,145.8,38.5,25744.0,2574.4,2518.0,0.0,NextCloud,537.6,416.0,1.2,0.6000000000000001,71.8,44.8,1.623701298701298,269.56459178990184,187.0,247.0,43.0,4.0,3092.0
1948,0,2455,491,0.0073800183,0,12,0.0270880361,0.0238095238,1.0,1.0,0,1.0,17.0,97.0,97.0,97.0,0.0,0.0,0.0,2.0,2.0,2.0,85.0,85.0,85.0,3556.0,3556.0,3556.0,0.0,NextCloud,1114.0,1080.0,2.0,0.0,30.0,36.0,1.222222222222222,799.4948105923869,67.0,29.0,34.0,5.0,3627.0
1949,0,2533,2491,0.0367935955,0,37,0.0643478261,0.0,1.0,1.0,1,2.0,7.0,37.0,18.5,18.5,29.0,14.5,14.5,8.0,4.0,4.0,27.0,13.5,13.5,4436.0,2218.0,2218.0,0.0,NextCloud,130.0,119.33333333333331,2.0,0.0,6.666666666666667,11.0,2.0,214.27366053055863,47.0,206.0,3.0,200.0,4817.0
1950,1,315,1308,0.0340518588,0,102,0.1342105263,1.0,1.0,0.7000000000000001,0,11.0,32.0,329.0,29.9090909091,5.0,247.0,49.4,25.0,45.0,4.0909090909,2.0,467.0,51.8888888889,46.0,8137.0,904.1111111111,1335.0,0.0,NextCloud,442.6666666666667,398.75,1.5,0.0,12.166666666666666,16.916666666666668,1.744618055555555,260.22116060184845,74.0,230.0,44.0,16.0,2117.0
1951,1,420,1525,0.0380337191,0,45,0.1086956522,0.7647058824,1.0,1.0,1,6.0,25.0,28.0,4.6666666667,3.0,5.0,1.25,1.0,8.0,1.3333333333,1.0,142.0,23.6666666667,24.0,4032.0,672.0,472.0,0.0,NextCloud,275.1666666666667,228.16666666666663,1.666666666666666,0.0,8.5,19.33333333333333,1.936507936507936,316.7939247443585,74.0,230.0,44.0,16.0,2221.0
1952,1,2470,2440,0.0365833546,0,30,0.075,0.5641025641,0.0,0.0,1,3.0,27.0,44.0,14.6666666667,9.0,17.0,5.6666666667,6.0,12.0,4.0,3.0,229.0,76.3333333333,15.0,7798.0,2599.3333333333,2154.0,0.0,NextCloud,200.5,176.75,2.0,0.0,21.0,18.0,2.0625,312.32058374376936,47.0,206.0,3.0,200.0,4753.0
1953,1,2462,2429,0.0364714715,0,32,0.0810126582,1.0,0.0,0.3461538462,0,6.0,65.0,266.0,44.3333333333,22.0,67.0,22.3333333333,5.0,19.0,3.1666666667,1.0,1285.0,214.1666666667,47.0,18682.0,3113.6666666667,2511.0,0.0,NextCloud,418.57142857142856,413.4285714285714,0.8571428571428571,0.0,2.857142857142857,4.714285714285714,1.071428571428571,101.45335121738933,47.0,206.0,3.0,200.0,4746.0
1955,1,2333,1286,0.0198144895,0,28,0.0589473684,0.4285714286,0.8928571429000001,0.9285714286,0,12.0,76.0,127.0,11.5454545455,4.0,15.0,3.0,4.0,25.0,2.0833333333,1.0,1662.0,138.5,41.5,25362.0,2113.5,2305.5,2.0,NextCloud,647.0,643.3333333333334,0.6666666666666661,0.0,11.333333333333334,19.666666666666668,19.33333333333333,2027.1849527799036,36.0,75.0,40.0,4.0,2573.0
1958,0,2538,874,0.0128956105,0,11,0.018487395,1.0,1.0,1.0,1,1.0,13.0,10.0,10.0,10.0,0.0,0.0,0.0,2.0,2.0,2.0,30.0,30.0,30.0,4073.0,4073.0,4073.0,0.0,NextCloud,259.0,214.0,2.0,0.0,16.0,46.0,4.555555555555555,383.8359105676066,187.0,247.0,43.0,4.0,4128.0
1959,0,2534,1423,0.0210120638,0,33,0.0555555556,1.0,1.0,1.0,0,1.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,15.0,15.0,2828.0,2828.0,2828.0,0.0,NextCloud,33.0,32.0,2.0,0.0,9.0,5.0,1.666666666666666,102.215514491208,302.0,173.0,0.0,5.0,4155.0
1961,1,1723,990,0.0172051233,0,25,0.0566893424,0.5294117647000001,1.0,0.7058823529,0,3.0,36.0,39.0,13.0,14.0,1.0,1.0,1.0,5.0,1.6666666667,2.0,213.0,71.0,68.0,8827.0,2942.3333333333,2445.0,0.0,NextCloud,418.6666666666667,307.6666666666667,2.0,0.0,12.0,58.0,1.97979797979798,230.81649182346956,302.0,173.0,0.0,5.0,3344.0
1962,1,1617,942,0.0168058232,0,10,0.0192678227,0.7333333333000001,1.0,1.0,0,9.0,25.0,115.0,12.7777777778,4.0,5.0,2.5,2.5,14.0,1.5555555556,1.0,221.0,24.5555555556,22.0,19514.0,2168.2222222222,2332.0,0.0,NextCloud,143.57142857142858,121.28571428571428,0.5714285714285711,0.0,4.571428571428571,23.857142857142858,1.712112622826908,108.37875634650813,302.0,173.0,0.0,5.0,3238.0
1963,1,2329,486,0.0074971076,0,55,0.1195652174,0.7948717949,0.7948717949,0.7948717949,0,26.0,142.0,284.0,10.9230769231,6.5,295.0,11.3461538462,7.0,45.0,1.7307692308,1.0,3405.0,130.9615384615,123.5,90913.0,3496.6538461538,3860.5,0.0,NextCloud,581.3181818181819,449.2272727272728,0.818181818181818,0.772727272727272,15.727272727272728,107.0909090909091,2.6016666137044373,188.96727165257,92.0,71.0,18.0,1.0,2155.0
1964,0,2566,37,0.0005426016,0,10,0.0230946882,0.75,1.0,1.0,0,1.0,7.0,17.0,17.0,17.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,19.0,19.0,2229.0,2229.0,2229.0,0.0,NextCloud,206.33333333333331,194.0,1.333333333333333,0.0,12.0,13.0,2.409090909090909,633.0146973686583,31.0,74.0,0.0,0.0,3023.0
1965,1,713,1279,0.0292069147,0,68,0.1965317919,0.0,0.1904761905,0.0952380952,0,1.0,2.0,43.0,43.0,43.0,11.0,11.0,11.0,4.0,4.0,4.0,5.0,5.0,5.0,376.0,376.0,376.0,0.0,NextCloud,127.0,98.0,2.0,0.0,13.0,11.0,4.5,813.960032050565,83.0,140.0,11.0,4.0,3411.0
1966,1,713,1277,0.0291645732,0,66,0.1935483871,0.0,0.0,0.25,0,1.0,2.0,45.0,45.0,45.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,376.0,376.0,376.0,0.0,NextCloud,99.0,73.0,2.0,0.0,10.0,9.0,3.5,545.0446874235349,83.0,140.0,11.0,4.0,3411.0
1967,0,2566,517,0.0075833138,0,17,0.0389908257,0.225,0.8375,0.4375,0,5.0,16.0,131.0,26.2,17.0,3.0,1.5,1.5,7.0,1.4,1.0,54.0,10.8,13.0,13295.0,2659.0,2659.0,0.0,NextCloud,213.66666666666663,176.33333333333334,0.6666666666666661,0.0,7.0,25.33333333333333,2.458041958041958,243.35468021413095,67.0,29.0,34.0,5.0,3737.0
1968,1,721,602,0.0137195469,0,15,0.0434782609,1.0,1.0,1.0,0,1.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,814.0,814.0,814.0,0.0,NextCloud,57.0,53.0,2.0,0.0,7.0,11.0,2.25,194.16470326702475,302.0,173.0,0.0,5.0,2342.0
1969,1,307,1271,0.0332531003,0,79,0.1160058737,1.0,1.0,1.0,0,3.0,8.0,59.0,19.6666666667,9.0,10.0,5.0,5.0,6.0,2.0,2.0,15.0,5.0,5.0,1327.0,442.3333333333,401.0,1.0,NextCloud,112.0,89.66666666666667,1.333333333333333,0.0,6.666666666666667,11.333333333333334,1.477777777777777,129.88091477212126,74.0,230.0,44.0,16.0,2109.0
1970,0,2595,89,0.001294489,0,4,0.0068143101,1.0,1.0,1.0,0,1.0,16.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,30.0,30.0,3175.0,3175.0,3175.0,0.0,NextCloud,110.0,63.0,2.0,0.0,9.0,12.0,1.1,48.1208293987312,24.0,43.0,7.0,1.0,4323.0
1972,0,2492,2452,0.0366145024,0,25,0.0632911392,0.8,0.0,1.0,1,6.0,55.0,70.0,11.6666666667,3.5,7.0,3.5,3.5,12.0,2.0,1.5,585.0,97.5,98.0,18391.0,3065.1666666667,3276.5,0.0,NextCloud,525.0,454.4,1.2,0.0,17.4,40.2,2.044444444444444,325.57811189902003,47.0,206.0,3.0,200.0,4775.0
1973,1,504,899,0.0218974546,0,28,0.0825958702,0.8596938776,0.9017857143,0.9579081633,0,10.0,9.0,874.0,87.4,17.0,0.0,0.0,0.0,10.0,1.0,1.0,49.0,6.125,6.0,6215.0,776.875,1149.0,0.0,NextCloud,202.0,166.66666666666666,0.0,0.0,1.666666666666666,25.33333333333333,2.619047619047619,239.9143359149857,83.0,140.0,11.0,4.0,3202.0
1975,0,2545,29,0.0004271113,0,2,0.0037174721,1.0,1.0,0.3846153846,0,9.0,23.0,143.0,20.4285714286,16.0,83.0,13.8333333333,9.0,15.0,1.6666666667,2.0,111.0,13.875,13.0,20301.0,2537.625,2208.0,2.0,NextCloud,116.75,110.875,1.25,0.0,9.5,6.375,1.666666666666666,352.0010564074516,31.0,74.0,0.0,0.0,3002.0
1977,1,918,1598,0.0338193901,0,43,0.0861723447,0.975308642,0.6913580247000001,0.975308642,0,2.0,2.0,6.0,3.0,3.0,15.0,7.5,7.5,6.0,3.0,3.0,14.0,7.0,7.0,1162.0,581.0,581.0,0.0,NextCloud,103.0,78.5,2.0,0.0,11.5,8.0,3.5,606.202629528135,83.0,140.0,11.0,4.0,3616.0
1978,1,336,1367,0.0350818662,0,99,0.1267605634,0.8363636364,0.6772727273,0.4363636364,0,17.0,48.0,838.0,49.2941176471,53.0,23.0,7.6666666667,2.0,29.0,1.7058823529,1.0,343.0,28.5833333333,18.0,16311.0,1359.25,1872.0,0.0,NextCloud,143.72727272727272,99.8181818181818,1.636363636363636,0.0,7.909090909090909,16.90909090909091,1.6295093795093791,181.78352222534969,74.0,230.0,44.0,16.0,2138.0
1979,1,879,1526,0.0328150872,0,78,0.1123919308,0.1944444444,0.9722222222,0.9166666667,0,2.0,42.0,11.0,5.5,5.5,2.0,1.0,1.0,8.0,4.0,4.0,444.0,222.0,222.0,2437.0,1218.5,1218.5,1.0,NextCloud,618.75,494.75,1.5,0.0,69.5,40.75,1.824742268041237,509.4837040573593,83.0,140.0,11.0,4.0,3577.0
1980,1,754,1360,0.0306058151,0,65,0.1233396584,0.7142857143,1.0,0.8571428571,0,4.0,5.0,28.0,7.0,6.5,11.0,2.75,1.0,8.0,2.6666666667000003,3.0,14.0,3.5,3.5,459.0,114.75,18.0,0.0,NextCloud,124.0,114.5,2.0,0.0,9.5,7.0,1.25,356.130424742945,83.0,140.0,11.0,4.0,3452.0
1981,1,2352,2,3.07036e-05,0,1,0.0021598272,0.0,1.0,0.9090909091,0,1.0,8.0,26.0,26.0,26.0,2.0,2.0,2.0,5.0,5.0,5.0,14.0,14.0,14.0,2016.0,2016.0,2016.0,0.0,NextCloud,115.0,111.0,2.0,0.0,12.5,6.5,1.5,465.7998482930896,27.0,88.0,17.0,10.0,3697.0
1982,1,344,477,0.0121892009,0,59,0.0716889429,1.0,1.0,0.8484848485,0,7.0,53.0,79.0,13.1666666667,15.5,18.0,3.6,3.0,22.0,3.1428571429,2.0,258.0,36.8571428571,17.0,7962.0,1137.4285714286,924.0,0.0,NextCloud,89.83333333333333,68.33333333333333,1.666666666666666,0.0,5.166666666666667,6.833333333333333,1.125,138.9553255302822,26.0,81.0,1.0,7.0,1869.0
1983,1,736,1326,0.0300509915,0,79,0.1863207547,1.0,0.8250319285000001,0.816091954,0,15.0,25.0,6050.0,432.1428571429,29.5,88.0,17.6,15.0,17.0,1.1333333333,1.0,122.0,10.1666666667,3.5,8050.0,670.8333333333,259.5,0.0,NextCloud,61.0,47.5,1.0,0.0,5.0,4.5,1.125,113.56139316658576,83.0,140.0,11.0,4.0,3434.0
1984,1,2178,234,0.0037197177,0,52,0.1306532663,1.0,1.0,0.0,0,3.0,9.0,55.0,18.3333333333,16.0,19.0,6.3333333333,7.0,7.0,2.3333333333,2.0,42.0,14.0,17.0,4994.0,1664.6666666667,1442.0,0.0,NextCloud,42.5,41.0,1.0,0.0,5.0,4.5,1.125,85.61132367115962,92.0,71.0,18.0,1.0,2005.0
1985,1,1211,1882,0.037037037,0,33,0.089673913,0.5319148936,0.0,0.0,0,28.0,40.0,505.0,19.4230769231,2.5,482.0,17.8518518519,3.0,40.0,1.9047619048,2.0,1243.0,44.3928571429,21.0,16445.0,587.3214285714,344.0,2.0,NextCloud,68.0,62.0,1.5,0.0,6.5,5.0,1.145833333333333,199.7691464765563,83.0,140.0,11.0,4.0,3909.0
1986,1,921,1602,0.03387107,0,46,0.093306288,1.0,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,3.0,3.0,824.0,412.0,412.0,0.0,NextCloud,41.0,41.0,0.0,0.0,2.0,1.0,1.0,104.24812503606,83.0,140.0,11.0,4.0,3619.0
1987,1,713,1275,0.0291208917,0,64,0.1893491124,0.4666666667,1.0,0.3666666667,0,5.0,4.0,89.0,17.8,3.0,2.0,1.0,1.0,6.0,1.2,1.0,17.0,4.25,3.0,1160.0,290.0,290.0,0.0,NextCloud,47.66666666666666,39.333333333333336,0.6666666666666661,0.0,4.666666666666667,2.666666666666666,1.222222222222222,150.70799414109447,83.0,140.0,11.0,4.0,3411.0
1988,1,508,912,0.0221892411,0,32,0.1063122924,0.6071428571,0.725,0.8821428571000001,0,9.0,8.0,621.0,69.0,19.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0,7.1428571429,6.0,6156.0,879.4285714286,1154.0,0.0,NextCloud,160.0,124.66666666666669,0.0,0.0,1.666666666666666,25.33333333333333,2.619047619047619,239.9143359149857,83.0,140.0,11.0,4.0,3206.0
1989,1,949,1629,0.0341846264,0,31,0.0771144279,1.0,1.0,0.3636363636,1,4.0,12.0,52.0,13.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,45.0,11.25,9.0,3976.0,994.0,526.0,0.0,NextCloud,30.0,26.5,1.0,0.0,2.5,1.0,1.0,107.30481087491,83.0,140.0,11.0,4.0,3647.0
1990,0,2693,2625,0.0373081296,0,22,0.0410447761,1.0,1.0,1.0,1,1.0,17.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,31.0,31.0,3273.0,3273.0,3273.0,0.0,NextCloud,113.0,65.0,2.0,0.0,9.0,12.0,1.1,50.281558817259096,47.0,206.0,3.0,200.0,4976.0
1991,0,2646,91,0.001307321,0,1,0.0017452007,1.0,0.0,0.0,0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,3176.0,3176.0,3176.0,0.0,NextCloud,102.5,83.5,2.0,0.0,7.0,5.5,1.125,166.13779923149835,24.0,43.0,7.0,1.0,4374.0
1992,1,603,3184,0.0752469632,0,149,0.3225108225,1.0,1.0,0.125,0,13.0,137.0,19.0,1.4615384615,1.0,23.0,1.7692307692,1.0,19.0,1.4615384615,1.0,1736.0,133.5384615385,34.0,17523.0,1347.9230769231,1198.0,0.0,NextCloud,547.4615384615385,407.0769230769231,1.384615384615384,0.0,15.538461538461538,83.23076923076923,3.9754240014214552,752.1695399903934,92.0,186.0,24.0,18.0,2841.0
1993,0,2632,76,0.0010948484,0,8,0.0140105079,0.25,1.0,0.0,1,2.0,33.0,16.0,8.0,8.0,6.0,3.0,3.0,4.0,2.0,2.0,149.0,74.5,74.5,4984.0,2492.0,2492.0,0.0,NextCloud,206.0,185.33333333333331,1.333333333333333,0.0,31.666666666666668,11.666666666666666,2.977777777777778,1043.3051638090813,10.0,21.0,23.0,1.0,3398.0
1994,1,526,257,0.0062059306,0,23,0.0518018018,0.4,1.0,1.0,0,2.0,19.0,13.0,6.5,6.5,2.0,1.0,1.0,6.0,3.0,3.0,83.0,41.5,41.5,772.0,386.0,386.0,0.0,NextCloud,159.0,134.0,1.333333333333333,0.0,23.0,8.333333333333334,2.633333333333333,1043.5535407598484,5.0,84.0,23.0,11.0,2164.0
1995,1,505,241,0.0058686018,0,7,0.0221518987,0.4603174603,1.0,0.9523809524,0,2.0,19.0,133.0,66.5,66.5,0.0,0.0,0.0,2.0,1.0,1.0,81.0,81.0,81.0,730.0,730.0,730.0,0.0,NextCloud,151.33333333333334,128.0,1.333333333333333,0.0,22.0,8.333333333333334,2.633333333333333,1024.1109618088951,5.0,84.0,23.0,11.0,2142.0
1997,0,2650,563,0.0080830414,0,20,0.0425531915,1.0,1.0,1.0,0,1.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,12.0,12.0,894.0,894.0,894.0,0.0,NextCloud,127.0,118.0,0.0,0.0,5.0,25.0,5.5,527.713336946955,67.0,29.0,34.0,5.0,3821.0
2003,0,-37,2350,0.0736423177,0,15,0.0277264325,1.0,1.0,1.0,0,7.0,4.0,115.0,16.4285714286,12.0,34.0,6.8,6.0,15.0,2.1428571429,2.0,36.0,5.1428571429,5.0,4630.0,661.4285714286,608.0,1.0,NextCloud,279.3333333333333,160.66666666666666,2.0,0.0,13.0,32.333333333333336,2.141666666666666,160.94622457866674,302.0,173.0,0.0,5.0,1584.0
2010,0,321,414,0.0107596746,0,33,0.0462184874,0.0,0.0,1.0,1,2.0,16.0,16.0,8.0,8.0,7.0,7.0,7.0,9.0,4.5,4.5,72.0,36.0,36.0,2694.0,1347.0,1347.0,0.0,NextCloud,252.5,201.5,2.0,0.0,15.5,33.5,3.734848484848485,432.5123349617957,302.0,173.0,0.0,5.0,1942.0
2011,0,-240,5,0.0001808384,0,5,0.0065789474,0.6304347826000001,1.0,0.8478260870000001,1,3.0,9.0,90.0,30.0,31.0,5.0,1.6666666667,1.0,7.0,2.3333333333,2.0,42.0,14.0,7.0,1007.0,335.6666666667,236.0,0.0,NextCloud,185.0,146.33333333333334,1.333333333333333,0.0,16.333333333333332,12.666666666666666,2.238095238095238,549.4985411946651,83.0,140.0,11.0,4.0,2458.0
2013,0,2048,75,0.0012277973,0,18,0.0647482014,0.25,0.25,0.25,0,2.0,34.0,25.0,12.5,12.5,13.0,6.5,6.5,4.0,2.0,2.0,137.0,68.5,68.5,6256.0,3128.0,3128.0,0.0,NextCloud,383.0,201.5,0.0,0.0,12.5,49.0,2.066810344827586,131.43636916242824,92.0,71.0,18.0,1.0,1875.0
2018,0,12,16,0.0004874482,0,6,0.0103626943,1.0,1.0,1.0,0,2.0,69.0,13.0,13.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,535.0,267.5,267.5,2921.0,1460.5,1460.5,1.0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,15.0,1.0,0.0,1819.0
2020,0,2074,54,0.0008786345,0,19,0.0454545455,0.0,0.6666666667000001,0.3333333333,0,1.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,6.0,6.0,6.0,26.0,26.0,26.0,1759.0,1759.0,1759.0,0.0,NextCloud,180.0,152.0,0.0,0.0,15.0,16.0,4.666666666666667,1058.3267040679732,144.0,25.0,5.0,0.0,2469.0
2021,0,-294,123,0.0046580323,0,36,0.0725806452,0.9338235294,1.0,0.9669117647,0,4.0,18.0,633.0,158.25,175.5,95.0,47.5,47.5,6.0,1.5,1.5,92.0,30.6666666667,21.0,3022.0,1007.3333333333,1129.0,0.0,NextCloud,226.25,173.25,1.5,0.0,5.75,27.25,1.954545454545454,212.78084566701148,83.0,140.0,11.0,4.0,2404.0
2024,0,-2096,61,0.2469635628,0,12,0.75,0.5294117647000001,0.5294117647000001,1.0,0,4.0,14.0,74.0,18.5,13.0,20.0,10.0,10.0,6.0,1.5,1.0,100.0,25.0,9.5,601.0,150.25,150.5,0.0,NextCloud,242.8,198.0,0.2,0.2,2.4,67.8,2.575621184622999,185.49216930236383,302.0,173.0,0.0,5.0,-474.0
2031,0,-1461,107,0.0237355812,0,5,0.0081699346,0.6836734694000001,1.0,1.0,0,6.0,8.0,481.0,80.1666666667,85.0,33.0,11.0,3.0,9.0,1.5,1.0,68.0,22.6666666667,25.0,652.0,217.3333333333,250.0,1.0,NextCloud,117.57142857142856,97.0,0.285714285714285,0.285714285714285,2.285714285714285,24.0,1.924217687074829,152.6007089539601,8.0,34.0,1.0,1.0,20.0
2034,0,306,3,7.85402e-05,0,3,0.004552352,1.0,1.0,1.0,0,6.0,19.0,292.0,48.6666666667,34.5,1.0,1.0,1.0,6.0,1.0,1.0,98.0,24.5,32.0,7581.0,2527.0,2527.0,0.0,NextCloud,47.333333333333336,26.0,0.6666666666666661,0.0,1.333333333333333,5.0,1.066666666666666,35.37681357133545,9.0,29.0,0.0,0.0,1.0
2036,0,236,336,0.009065645,0,34,0.085,0.0,0.0,1.0,0,1.0,64.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,323.0,323.0,323.0,2154.0,2154.0,2154.0,0.0,NextCloud,628.0,450.0,0.0,0.0,14.0,117.0,4.761904761904762,473.6804703734446,302.0,173.0,0.0,5.0,1857.0
2043,0,-1808,17,0.0229110512,0,17,0.1465517241,0.0,0.0,1.0,0,3.0,14.0,42.0,14.0,3.0,27.0,27.0,27.0,5.0,1.6666666667,2.0,58.0,19.3333333333,18.0,598.0,199.3333333333,65.0,0.0,NextCloud,204.0,137.5,0.0,0.0,5.0,28.5,5.725,742.7938264621835,46.0,42.0,25.0,6.0,-61.0
2044,0,12,2391,0.0728607996,0,34,0.0595446585,0.0,1.0,1.0,0,1.0,19.0,13.0,13.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,144.0,144.0,144.0,1309.0,1309.0,1309.0,0.0,NextCloud,1305.0,851.0,0.0,0.0,13.0,164.0,2.740740740740741,244.24473692422652,302.0,173.0,0.0,5.0,1633.0
2046,0,-1483,95,0.0228420293,0,71,0.1011396011,0.0,0.0,1.0,0,1.0,2.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,18.0,18.0,18.0,27.0,27.0,27.0,0.0,NextCloud,141.0,103.0,2.0,0.0,3.0,21.0,3.333333333333333,321.7366949226295,32.0,80.0,26.0,21.0,-102.0
2047,0,-435,66,0.0027718281,0,66,0.0979228487,1.0,1.0,1.0,0,1.0,6.0,7.0,7.0,7.0,12.0,12.0,12.0,8.0,8.0,8.0,14.0,14.0,14.0,265.0,265.0,265.0,0.0,NextCloud,286.0,185.0,0.0,0.0,2.0,45.0,3.75,156.17441354492635,47.0,206.0,3.0,200.0,1848.0
2052,0,1671,502,0.0088314978,0,8,0.0211081794,0.3269230769,0.3846153846,1.0,0,6.0,37.0,100.0,20.0,1.0,102.0,17.0,1.5,54.0,9.0,1.5,632.0,105.3333333333,85.5,11099.0,1849.8333333333,1887.0,0.0,NextCloud,1207.7142857142858,1034.7142857142858,0.7142857142857141,0.142857142857142,21.571428571428573,122.57142857142856,2.613822433167845,330.78414509377143,9.0,29.0,0.0,0.0,1367.0
2055,0,-687,166,0.0085027916,0,78,0.1276595745,0.0,0.0,1.0,0,2.0,33.0,1.0,1.0,1.0,3.0,1.5,1.5,1.0,1.0,1.0,227.0,113.5,113.5,1519.0,759.5,759.5,0.0,NextCloud,37.0,37.0,2.0,0.0,4.0,7.0,2.333333333333333,181.45007989842895,92.0,186.0,24.0,18.0,1551.0
2060,0,-546,442,0.0203602193,0,115,0.2165725047,0.625,0.875,0.75,1,3.0,12.0,42.0,14.0,3.0,5.0,2.5,2.5,10.0,3.3333333333,1.0,110.0,36.6666666667,17.0,923.0,307.6666666667,439.0,0.0,NextCloud,484.6666666666667,350.6666666666667,1.333333333333333,0.0,30.666666666666668,43.66666666666666,1.729304499522728,341.6782861294627,92.0,186.0,24.0,18.0,1692.0
2065,0,2094,1557,0.0252170251,0,10,0.0236966825,0.8,0.8,1.0,0,3.0,56.0,21.0,7.0,9.0,5.0,1.6666666667,1.0,6.0,2.0,1.0,681.0,227.0,102.0,8540.0,2846.6666666667,3110.0,0.0,NextCloud,928.0,638.6666666666666,1.333333333333333,0.0,114.33333333333331,78.33333333333333,2.478114478114478,351.1960097591288,105.0,144.0,6.0,22.0,3315.0
2067,0,752,2,4.5057200000000006e-05,0,2,0.004040404,1.0,1.0,1.0,0,1.0,6.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,21.0,21.0,1075.0,1075.0,1075.0,0.0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,150.0,137.0,205.0,82.0,1943.0
2068,0,223,2019,0.0547837412,0,36,0.0902255639,0.0,1.0,1.0,1,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,33.0,33.0,1094.0,1094.0,1094.0,2.0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,186.0,24.0,18.0,2462.0
2073,0,-659,1557,0.0780685921,0,49,0.1047008547,0.0,1.0,1.0,0,2.0,25.0,3.0,1.5,1.5,2.0,2.0,2.0,2.0,1.0,1.0,392.0,196.0,196.0,2094.0,1047.0,1047.0,0.0,NextCloud,857.0,711.5,1.0,0.0,14.0,190.0,3.052090975788701,270.0451386861719,302.0,173.0,0.0,5.0,962.0
2074,0,-701,1497,0.077802609,0,85,0.1067839196,0.8,0.8,1.0,0,2.0,7.0,5.0,2.5,2.5,0.0,0.0,0.0,2.0,1.0,1.0,20.0,10.0,10.0,495.0,247.5,247.5,0.0,NextCloud,161.0,115.5,1.0,0.0,6.5,24.5,2.091666666666667,144.36613876727162,302.0,173.0,0.0,5.0,920.0
2075,0,161,403,0.011281879,0,99,0.1486486486,1.0,1.0,0.6000000000000001,0,2.0,47.0,19.0,9.5,9.5,3.0,3.0,3.0,3.0,1.5,1.5,303.0,151.5,151.5,4113.0,2056.5,2056.5,0.0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.0,206.0,3.0,200.0,2445.0
2077,0,1007,1372,0.028156874,0,43,0.0771992819,0.0,0.0,0.0,1,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,51.0,51.0,1149.0,1149.0,1149.0,0.0,NextCloud,98.0,82.0,2.0,0.0,8.5,6.5,1.5,289.4886666196504,47.0,206.0,3.0,200.0,3290.0
2079,0,-147,1352,0.0459879588,0,30,0.06,0.0,0.0,0.0,0,5.0,40.0,2.0,1.0,1.0,22.0,4.4,5.0,5.0,1.0,1.0,267.0,53.4,12.0,5076.0,1015.2,1050.0,0.0,NextCloud,129.33333333333334,84.66666666666667,1.333333333333333,0.0,5.333333333333333,19.0,1.760233918128655,142.774722122837,92.0,186.0,24.0,18.0,2091.0
2083,0,-1321,711,0.0941472458,0,40,0.0784313725,0.0,1.0,1.0,0,1.0,6.0,14.0,14.0,14.0,5.0,5.0,5.0,1.0,1.0,1.0,34.0,34.0,34.0,245.0,245.0,245.0,0.0,NextCloud,679.0,506.0,0.0,0.0,8.0,105.0,4.545454545454546,531.7510286496664,26.0,22.0,12.0,3.0,667.0
