Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname
1089,1,1757,549,0.8618524333,0,53,0.8153846154000001,0.0,0.0,1.0,1,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,83.0,83.0,83.0,249.0,249.0,249.0,0.0,Microweber
1090,0,3514,2741,0.4644188411,0,48,0.2553191489,,,,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1948.0,1948.0,1948.0,0.0,Microweber
1091,1,1566,6,0.0214285714,0,6,0.0571428571,0.0,0.7142857143,1.0,1,9.0,2.0,51.0,5.6666666667,3.0,70.0,10.0,2.0,14.0,1.5555555556,1.0,131.0,16.375,18.5,432.0,54.0,58.0,0.0,Microweber
1092,0,3681,383,0.0474891507,0,203,0.6444444444,0.0,0.0,0.0,0,1.0,3.0,27.0,27.0,27.0,3.0,3.0,3.0,5.0,5.0,5.0,8.0,8.0,8.0,2160.0,2160.0,2160.0,0.0,Microweber
1093,1,1520,94,1.0,0,94,1.0,0.1905781585,0.335474661,0.6152748037,0,7.0,1.0,2844.0,406.2857142857,490.0,10.0,5.0,5.0,8.0,1.1428571429,1.0,19.0,9.5,9.5,19.0,9.5,9.5,0.0,Microweber
1094,1,1972,766,0.8876013905000001,0,50,0.9259259259,0.8534107402000001,1.0,0.229317852,1,173.0,6.0,16083.0,103.0961538462,33.5,17253.0,99.7283236994,30.0,1862.0,10.7630057803,4.0,2132.0,12.323699422,4.0,68164.0,394.0115606936,454.0,17.0,Microweber
1095,0,4122,2285,0.1573908252,0,9,0.097826087,,,,0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,20.0,20.0,20.0,566.0,566.0,566.0,0.0,Microweber
1096,1,3589,1017,0.1535557904,0,246,0.640625,1.0,1.0,0.93344,0,625.0,27.0,24950.0,48.2591876209,23.0,8991.0,27.3282674772,5.0,1067.0,1.7434640523,1.0,6990.0,11.184,5.0,461155.0,742.6006441224,400.0,89.0,Microweber
1097,0,4122,2287,0.1575068871,0,11,0.1170212766,,,,1,1.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,28.0,28.0,28.0,585.0,585.0,585.0,0.0,Microweber
1098,1,3786,59,0.0063721784,0,59,0.1096654275,,,,1,15.0,13.0,68.0,4.5333333333,2.0,67.0,4.4666666667,2.0,31.0,2.0666666667,1.0,354.0,23.6,13.0,11228.0,748.5333333333,261.0,0.0,Microweber
1099,0,4122,2288,0.157564906,0,12,0.1263157895,,,,1,4.0,7.0,4.0,1.3333333333,1.0,6.0,2.0,2.0,5.0,1.25,1.0,62.0,15.5,14.0,3372.0,843.0,959.5,0.0,Microweber
1100,1,4038,4524,0.3402015341,0,152,0.1867321867,0.0,0.1129032258,1.0,0,17.0,12.0,368.0,26.2857142857,7.0,527.0,35.1333333333,5.0,34.0,2.125,1.5,232.0,15.4666666667,10.0,18974.0,1264.9333333333,1282.0,1.0,Microweber
1101,1,3724,589,0.0687682428,0,135,0.3629032258,,,,0,1.0,6.0,127.0,127.0,127.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,26.0,26.0,973.0,973.0,973.0,0.0,Microweber
1102,0,4129,2318,0.1590285401,0,42,0.347107438,,,,0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,9.5,9.5,588.0,294.0,294.0,0.0,Microweber
1103,1,3925,120,0.0105708245,0,45,0.119047619,,,,1,6.0,7.0,9.0,1.5,1.0,8.0,1.6,1.0,8.0,1.3333333333,1.0,149.0,24.8333333333,25.0,3415.0,569.1666666667,91.5,0.0,Microweber
1104,0,4137,2447,0.166179966,0,171,0.6404494382,0.6666666667000001,1.0,1.0,0,2.0,9.0,11.0,5.5,5.5,0.0,0.0,0.0,3.0,1.5,1.5,190.0,95.0,95.0,3601.0,1800.5,1800.5,0.0,Microweber
1105,0,4136,2439,0.1657492355,0,163,0.6342412451,,,,0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,531.0,531.0,531.0,0.0,Microweber
1106,1,3703,501,0.060441549,0,157,0.548951049,1.0,1.0,1.0,0,9.0,12.0,173.0,21.625,4.5,292.0,41.7142857143,6.0,17.0,1.8888888889,2.0,197.0,24.625,19.5,11689.0,1461.125,2189.5,0.0,Microweber
1107,0,4136,2441,0.1658626079,0,165,0.6370656371,,,,0,2.0,5.0,19.0,9.5,9.5,3.0,1.5,1.5,3.0,1.5,1.5,49.0,24.5,24.5,967.0,483.5,483.5,0.0,Microweber
1108,1,3669,331,0.0414683037,0,273,0.5190114068,1.0,1.0,1.0,0,12.0,4.0,265.0,22.0833333333,10.0,13.0,3.25,2.5,15.0,1.25,1.0,126.0,21.0,21.5,225.0,37.5,17.0,0.0,Microweber
1109,1,3666,295,0.0371676956,0,244,0.4929292929,1.0,1.0,1.0,0,9.0,9.0,48.0,5.3333333333,7.0,10.0,2.5,2.5,11.0,1.2222222222,1.0,114.0,12.6666666667,13.0,4607.0,575.875,61.0,0.0,Microweber
1110,1,4073,2125,0.1499647142,0,267,0.3517786561,1.0,1.0,1.0,0,5.0,8.0,17.0,3.4,2.0,17.0,5.6666666667,3.0,6.0,1.5,1.5,47.0,11.75,11.0,1434.0,478.0,496.0,0.0,Microweber
1111,0,4144,2544,0.1709677419,0,268,0.6380952381,1.0,1.0,1.0,1,2.0,3.0,15.0,7.5,7.5,1.0,1.0,1.0,3.0,1.5,1.5,16.0,8.0,8.0,730.0,365.0,365.0,0.0,Microweber
1112,0,4143,2543,0.170946491,0,267,0.6418269231,,,,0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,64.0,64.0,64.0,2631.0,2631.0,2631.0,0.0,Microweber
1113,1,1512,34,1.0,0,34,1.0,0.445342917,0.5917939503,0.9173405211,1,18.0,1.0,7531.0,418.3888888889,146.0,0.0,0.0,0.0,18.0,1.0,1.0,39.0,7.8,7.0,21.0,4.2,4.0,0.0,Microweber
1114,1,4143,2541,0.1708350141,0,265,0.6400966184,,,,0,1.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,63.0,63.0,63.0,2631.0,2631.0,2631.0,0.0,Microweber
1115,0,4144,2553,0.1714688696,0,277,0.6456876457,,,,0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.5,2.5,86.0,86.0,86.0,0.0,Microweber
1116,1,4058,1874,0.1360435572,0,16,0.020698577,1.0,1.0,1.0,0,9.0,14.0,104.0,11.5555555556,8.0,8.0,4.0,4.0,10.0,1.25,1.0,137.0,27.4,5.0,6453.0,1290.6,454.0,0.0,Microweber
1117,0,4148,2612,0.1742030145,0,336,0.6857142857,,,,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,Microweber
1118,1,4148,4932,0.3289973984,0,116,0.2381930185,0.4285714286,1.0,1.0,0,4.0,4.0,105.0,26.25,6.5,4.0,2.0,2.0,5.0,1.25,1.0,79.0,26.3333333333,29.0,703.0,234.3333333333,310.0,0.0,Microweber
1119,0,4148,2605,0.173875317,0,329,0.6868475992,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1120,0,4150,2663,0.1758103915,0,387,0.6028037383,1.0,1.0,1.0,0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,Microweber
1121,1,4150,2662,0.1757559752,0,386,0.6021840874000001,1.0,1.0,1.0,0,3.0,3.0,13.0,6.5,6.5,6.0,2.0,1.0,4.0,1.3333333333,1.0,21.0,7.0,1.0,499.0,499.0,499.0,0.0,Microweber
1122,0,4151,2668,0.1760358934,0,392,0.6021505376,,,,0,1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,10.0,10.0,582.0,582.0,582.0,0.0,Microweber
1123,1,4151,2698,0.1774182942,0,417,0.5982783357,0.0,0.0,1.0,0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,47.0,47.0,47.0,2643.0,2643.0,2643.0,0.0,Microweber
1124,0,4152,2707,0.1776829669,0,423,0.5866851595,0.0,1.0,1.0,0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,49.0,49.0,49.0,2644.0,2644.0,2644.0,0.0,Microweber
1125,1,4148,2615,0.1743333333,0,339,0.6848484848,,,,0,1.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,1.0,1.0,1.0,44.0,44.0,44.0,2640.0,2640.0,2640.0,0.0,Microweber
1126,1,3968,4136,0.3482947368,0,143,0.34375,1.0,1.0,1.0,0,4.0,7.0,130.0,32.5,32.0,31.0,31.0,31.0,7.0,1.75,2.0,135.0,45.0,57.0,4993.0,1664.3333333333,2122.0,0.0,Microweber
1127,1,3780,3448,0.3777802126,0,249,0.4882352941,0.8181818182,0.8181818182,1.0,0,5.0,12.0,76.0,15.2,17.0,51.0,12.75,9.0,16.0,3.2,4.0,288.0,57.6,29.0,9291.0,1858.2,2267.0,0.0,Microweber
1128,1,4037,1786,0.1344677006,0,374,0.4686716792,1.0,1.0,1.0,0,2.0,11.0,28.0,14.0,14.0,6.0,3.0,3.0,4.0,2.0,2.0,111.0,55.5,55.5,3304.0,1652.0,1652.0,0.0,Microweber
1129,1,3560,2857,0.4567545963,0,76,0.3636363636,,,,0,1.0,3.0,67.0,67.0,67.0,25.0,25.0,25.0,4.0,4.0,4.0,35.0,35.0,35.0,1715.0,1715.0,1715.0,0.0,Microweber
1130,1,4037,1787,0.1345126082,0,375,0.468164794,0.0,0.0,0.0,1,2.0,11.0,8.0,4.0,4.0,13.0,6.5,6.5,5.0,2.5,2.5,113.0,56.5,56.5,3306.0,1653.0,1653.0,0.0,Microweber
1131,1,3792,858,0.0917843389,0,239,0.4290843806,1.0,1.0,0.8421052632,0,8.0,18.0,63.0,7.875,5.0,26.0,3.25,1.5,13.0,1.625,1.0,728.0,91.0,80.0,17120.0,2140.0,2282.5,1.0,Microweber
1132,1,3003,1869,0.5575775656,0,61,0.5041322314,0.0,0.0,1.0,0,4.0,8.0,15.0,3.75,2.0,7.0,2.3333333333,1.0,5.0,1.25,1.0,209.0,52.25,52.5,4561.0,1140.25,1493.5,0.0,Microweber
1133,1,3688,1316,0.1613931813,0,15,0.0520833333,0.5889803673,0.7732742242,0.9398353388,0,197.0,11.0,13402.0,68.0304568528,43.0,31.0,10.3333333333,9.0,196.0,1.0425531915,1.0,1546.0,7.887755102,5.0,331219.0,1689.8928571429,2177.0,68.0,Microweber
1134,0,4153,5097,0.3338573394,0,277,0.3733153639,,,,0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,16.0,4.0,4.0,1284.0,321.0,321.0,0.0,Microweber
1135,1,4058,1878,0.136294361,0,20,0.0257400257,1.0,1.0,1.0,0,9.0,7.0,116.0,14.5,7.5,3.0,1.5,1.5,8.0,1.1428571429,1.0,67.0,8.375,3.0,6140.0,1228.0,503.0,0.0,Microweber
1136,0,4153,5094,0.3337264151,0,274,0.3702702703,,,,0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,82.0,82.0,82.0,2307.0,2307.0,2307.0,0.0,Microweber
1137,1,3596,1126,0.1647162083,0,293,0.6028806584,1.0,1.0,1.0,0,316.0,28.0,839.0,2.6550632911000003,1.0,936.0,2.9808917197,1.0,441.0,1.3955696203,1.0,5912.0,18.7088607595,10.0,463866.0,1467.9303797468,2007.5,4.0,Microweber
1138,1,1845,661,0.8813333333000001,0,47,1.0,1.0,1.0,1.0,0,5.0,3.0,628.0,125.6,11.0,572.0,190.6666666667,1.0,15.0,3.0,1.0,95.0,23.75,11.0,1340.0,335.0,335.5,0.0,Microweber
1139,0,4156,2714,0.1775596991,0,418,0.5595716198,,,,0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,51.0,51.0,2648.0,2648.0,2648.0,0.0,Microweber
1140,1,4156,2713,0.1775058885,0,417,0.5589812332,1.0,1.0,1.0,0,2.0,13.0,6.0,6.0,6.0,4.0,4.0,4.0,2.0,1.0,1.0,337.0,168.5,168.5,5296.0,2648.0,2648.0,0.0,Microweber
1141,0,4156,2715,0.1776135026,0,419,0.5601604278,,,,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,9.0,9.0,9.0,2634.0,2634.0,2634.0,0.0,Microweber
1142,1,3603,1193,0.1707945598,0,300,0.5434782609000001,0.0,0.0,0.0,0,7.0,14.0,116.0,29.0,29.5,212.0,42.4,17.0,7.0,1.0,1.0,309.0,44.1428571429,5.0,8669.0,1238.4285714286,2079.0,1.0,Microweber
1143,0,4156,2717,0.1777210884,0,421,0.5613333333,,,,0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,66.0,66.0,66.0,2643.0,2643.0,2643.0,0.0,Microweber
1144,1,4156,2716,0.177667299,0,420,0.5607476636000001,0.0,1.0,1.0,0,2.0,5.0,57.0,28.5,28.5,5.0,5.0,5.0,4.0,2.0,2.0,86.0,43.0,43.0,5286.0,2643.0,2643.0,0.0,Microweber
1145,0,4159,2720,0.1778358941,0,404,0.5534246575,,,,0,1.0,6.0,14.0,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,84.0,84.0,84.0,2313.0,2313.0,2313.0,0.0,Microweber
1146,0,4159,2722,0.1779433876,0,406,0.5546448087,0.0,1.0,1.0,0,1.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,130.0,130.0,130.0,2651.0,2651.0,2651.0,0.0,Microweber
1147,1,3596,1128,0.1649605148,0,295,0.6045081967,,,,0,224.0,19.0,245.0,1.09375,1.0,246.0,1.0982142857,1.0,245.0,1.09375,1.0,3342.0,14.9196428571,11.0,299044.0,1335.0178571429,1224.0,3.0,Microweber
1148,1,2776,1434,0.6022679546,0,33,0.3113207547,0.0,0.0,0.0,0,8.0,5.0,262.0,32.75,16.0,191.0,27.2857142857,6.0,28.0,3.5,2.5,146.0,18.25,9.0,9675.0,1209.375,1265.0,0.0,Microweber
1149,0,4159,5102,0.3335076481,0,271,0.3707250342,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1150,0,4162,2723,0.1779505947,0,330,0.5164319249,1.0,1.0,1.0,0,3.0,11.0,7.0,2.3333333333,3.0,2.0,1.0,1.0,3.0,1.0,1.0,75.0,25.0,20.0,3656.0,1218.6666666667,510.0,0.0,Microweber
1151,1,3681,384,0.0476072403,0,204,0.6455696203,0.0,0.8888888889000001,1.0,0,4.0,11.0,30.0,7.5,6.0,1.0,1.0,1.0,5.0,1.25,1.0,233.0,58.25,14.5,2214.0,553.5,20.0,0.0,Microweber
1152,1,3680,381,0.0472587447,0,201,0.6442307692,1.0,1.0,1.0,0,4.0,6.0,29.0,7.25,5.0,14.0,3.5,2.5,10.0,2.5,2.0,45.0,11.25,7.0,2187.0,1093.5,1093.5,0.0,Microweber
1153,1,1523,3,0.0283018868,0,3,0.0283018868,0.5652173913,0.5652173913,0.6304347826000001,0,40.0,2.0,1522.0,42.2777777778,7.0,1128.0,45.12,2.0,73.0,1.825,1.0,127.0,4.5357142857,2.0,422.0,15.0714285714,15.0,3.0,Microweber
1154,1,1750,528,0.8599348534,0,36,0.7659574468,0.0,0.0,0.0,0,11.0,3.0,692.0,69.2,68.0,202.0,18.3636363636,11.0,11.0,1.0,1.0,75.0,6.8181818182,7.0,2260.0,226.0,226.0,0.0,Microweber
1155,1,2234,29,0.0283757339,0,1,0.04,0.3174603175,0.4444444444,1.0,0,27.0,9.0,648.0,24.0,10.0,317.0,18.6470588235,6.0,103.0,3.8148148148,1.0,608.0,26.4347826087,14.0,15025.0,653.2608695652,721.0,3.0,Microweber
1156,0,4171,2795,0.1812933774,0,312,0.48,1.0,1.0,0.0,0,1.0,2.0,3.0,3.0,3.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,461.0,461.0,461.0,0.0,Microweber
1157,0,4171,2794,0.1812402698,0,311,0.4791987673,1.0,1.0,1.0,0,1.0,1.0,9.0,9.0,9.0,4.0,4.0,4.0,1.0,1.0,1.0,10.0,10.0,10.0,337.0,337.0,337.0,0.0,Microweber
1158,1,3833,1158,0.1158231646,0,210,0.4838709677,1.0,1.0,1.0,0,10.0,1.0,303.0,30.3,21.5,12.0,4.0,3.0,14.0,1.4,1.0,13.0,3.25,2.0,131.0,131.0,131.0,0.0,Microweber
1159,0,4171,5145,0.3332253886,0,298,0.4427934621,0.0,1.0,1.0,0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,26.0,26.0,2650.0,2650.0,2650.0,0.0,Microweber
1160,1,4162,5103,0.3334422373,0,263,0.4109374999999999,0.0,1.0,1.0,0,1.0,5.0,9.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,24.0,24.0,24.0,2641.0,2641.0,2641.0,0.0,Microweber
1161,1,3255,2351,0.5103103972,0,84,0.3716814159,0.0,0.1106032907,0.0795246801,0,42.0,2.0,380.0,190.0,190.0,3745.0,89.1666666667,25.0,48.0,1.1707317073,1.0,118.0,2.8095238095,1.0,12624.0,1147.6363636364,1072.0,1.0,Microweber
1162,0,4172,2817,0.1823773145,0,334,0.4918998527,0.0,1.0,1.0,0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.3333333333,1.0,105.0,35.0,27.0,7961.0,2653.6666666667,2651.0,0.0,Microweber
1163,0,4172,2826,0.1828297859,0,320,0.487804878,0.0,1.0,1.0,0,1.0,2.0,21.0,21.0,21.0,4.0,4.0,4.0,1.0,1.0,1.0,12.0,12.0,12.0,339.0,339.0,339.0,0.0,Microweber
1164,1,3833,1160,0.116,0,212,0.4964871194,0.0,1.0,1.0,1,2.0,1.0,18.0,9.0,9.0,2.0,1.0,1.0,3.0,1.5,1.5,4.0,2.0,2.0,0.0,0.0,0.0,0.0,Microweber
1165,0,4173,2830,0.1830412004,0,324,0.4909090909,1.0,1.0,1.0,0,5.0,8.0,44.0,11.0,10.5,6.0,6.0,6.0,5.0,1.25,1.0,95.0,23.75,8.5,3936.0,984.0,617.0,0.0,Microweber
1166,1,1845,662,0.8814913449,0,48,1.0,0.8571428571,1.0,1.0,0,8.0,3.0,130.0,16.25,8.5,94.0,13.4285714286,4.0,18.0,2.25,1.0,165.0,23.5714285714,13.0,1343.0,335.75,336.5,0.0,Microweber
1167,1,1971,758,0.8865497076000001,0,42,0.9130434783,0.8484848485,0.8484848485,0.0,0,6.0,4.0,192.0,32.0,14.5,26.0,5.2,3.0,13.0,2.1666666667,2.0,121.0,20.1666666667,18.5,2433.0,405.5,461.5,1.0,Microweber
1168,1,1845,659,0.8810160428,0,45,1.0,0.0,0.0,1.0,0,7.0,3.0,271.0,38.7142857143,23.0,275.0,39.2857142857,32.0,18.0,2.5714285714000003,2.0,133.0,19.0,9.0,2021.0,288.7142857143,332.0,0.0,Microweber
1169,0,4173,2827,0.1828826498,0,321,0.4885844749,0.2,1.0,1.0,0,5.0,16.0,46.0,15.3333333333,5.0,8.0,2.0,2.0,7.0,1.4,1.0,446.0,89.2,41.0,5763.0,1152.6,1024.0,3.0,Microweber
1170,1,4120,2277,0.1569695298,0,1,0.012345679,,,,0,2.0,16.0,5.0,2.5,2.5,3.0,1.5,1.5,3.0,1.5,1.5,314.0,157.0,157.0,2884.0,1442.0,1442.0,1.0,Microweber
1171,1,4170,2777,0.1804183992,0,294,0.4704,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1172,1,4172,2823,0.1826711531,0,321,0.4863636364,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1173,1,4136,2436,0.1655791191,0,160,0.6299212598,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1174,1,4080,4776,0.3329150983,0,187,0.2376111817,,,,0,1.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,275.0,275.0,275.0,2572.0,2572.0,2572.0,0.0,Microweber
1175,1,4171,2787,0.1808918024,0,304,0.475,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1176,1,4053,4610,0.3365454811,0,193,0.1991744066,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1177,1,4123,4821,0.3317277919,0,32,0.3047619048,,,,0,,,,,,,,,,,,,,,,,,,Microweber
1178,1,4143,4890,0.3286953015,0,74,0.1774580336,0.0,1.0,1.0,0,12.0,19.0,42.0,4.2,1.0,82.0,6.8333333333,3.0,19.0,1.5833333333,1.0,607.0,50.5833333333,8.0,11052.0,921.0,588.0,1.0,Microweber
1179,1,4129,2342,0.1604109589,0,66,0.4551724138,0.0,0.0,0.2702702703,0,10.0,7.0,57.0,8.1428571429,7.0,125.0,13.8888888889,11.0,35.0,3.5,2.0,264.0,29.3333333333,33.0,8778.0,975.3333333333,981.0,0.0,Microweber
1180,1,3148,5,0.0012790995,0,5,0.0819672131,0.532228361,0.9944751381,1.0,0,21.0,1.0,1352.0,67.6,24.5,114.0,114.0,114.0,21.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,Microweber
1181,0,4173,2836,0.1833581173,0,320,0.490797546,,,,0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,26.0,26.0,321.0,321.0,321.0,0.0,Microweber
1182,1,4171,2810,0.1820891654,0,327,0.4917293233,,,,0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,22.0,22.0,22.0,319.0,319.0,319.0,0.0,Microweber
1183,0,4173,2832,0.1831468667,0,316,0.487654321,0.0,0.8,1.0,0,2.0,5.0,31.0,15.5,15.5,5.0,2.5,2.5,4.0,2.0,2.0,98.0,49.0,49.0,5312.0,2656.0,2656.0,0.0,Microweber
1184,1,3428,2562,0.4755011136,0,43,0.2905405405,0.6428571429000001,0.0,1.0,0,4.0,9.0,39.0,9.75,9.0,15.0,5.0,1.0,9.0,2.25,2.0,171.0,42.75,42.0,7657.0,1914.25,1915.0,0.0,Microweber
1185,1,3690,448,0.0547610317,0,194,0.6445182724,0.0,0.0,1.0,0,7.0,12.0,106.0,17.6666666667,3.0,73.0,14.6,6.0,10.0,1.4285714286,1.0,289.0,41.2857142857,24.0,11325.0,1887.5,2178.0,1.0,Microweber
1186,0,4176,2847,0.1839147287,0,279,0.4911971831,0.375,1.0,1.0,0,1.0,1.0,19.0,19.0,19.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Microweber
1187,1,4176,2845,0.1838092777,0,277,0.4885361552,0.0,1.0,1.0,0,3.0,6.0,38.0,12.6666666667,5.0,5.0,2.5,2.5,3.0,1.0,1.0,10.0,5.0,5.0,1371.0,1371.0,1371.0,0.0,Microweber
1188,0,4176,2859,0.1845230412,0,270,0.4990757856,1.0,1.0,1.0,0,1.0,2.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,600.0,600.0,600.0,0.0,Microweber
1189,0,4176,2862,0.1846689895,0,267,0.4972067039,,,,0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,33.0,33.0,2655.0,2655.0,2655.0,0.0,Microweber
1190,1,4173,2839,0.1835164835,0,319,0.4968847352,,,,0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,32.0,32.0,32.0,2652.0,2652.0,2652.0,0.0,Microweber
1191,1,4065,4701,0.3360978051,0,187,0.2527027027,0.2950819672,1.0,1.0,0,2.0,4.0,7.0,3.5,3.5,5.0,2.5,2.5,2.0,1.0,1.0,18.0,9.0,9.0,899.0,449.5,449.5,0.0,Microweber
1192,0,4183,2925,0.1874399231,0,218,0.6005509642,1.0,1.0,1.0,0,4.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,76.0,19.0,20.5,2154.0,538.5,522.5,0.0,Microweber
1193,1,3680,379,0.0470281673,0,199,0.6440129450000001,1.0,1.0,1.0,0,5.0,4.0,51.0,10.2,5.0,15.0,3.75,2.5,11.0,2.2,2.0,33.0,8.25,1.5,125.0,125.0,125.0,0.0,Microweber
1194,1,3668,327,0.0409928545,0,269,0.5163147793,0.2,0.0,0.0,0,2.0,2.0,50.0,25.0,25.0,57.0,28.5,28.5,3.0,1.5,1.5,39.0,19.5,19.5,20.0,10.0,10.0,0.0,Microweber
1195,1,3672,344,0.042983881,0,241,0.5477272727,1.0,1.0,1.0,0,6.0,11.0,88.0,14.6666666667,18.5,3.0,1.5,1.5,7.0,1.1666666667,1.0,217.0,43.4,11.0,2373.0,474.6,95.0,0.0,Microweber
1196,1,4065,4705,0.3362155209,0,191,0.2556894244,1.0,1.0,1.0,0,1.0,4.0,11.0,11.0,11.0,8.0,8.0,8.0,2.0,2.0,2.0,18.0,18.0,18.0,489.0,489.0,489.0,0.0,Microweber
1197,1,3991,4288,0.349726776,0,206,0.3738656987,1.0,1.0,1.0,0,2.0,10.0,20.0,10.0,10.0,5.0,2.5,2.5,4.0,2.0,2.0,72.0,36.0,36.0,2894.0,1447.0,1447.0,0.0,Microweber
1198,0,4215,5350,0.3331880177,0,170,0.3990610329,,,,0,1.0,2.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,220.0,220.0,220.0,0.0,Microweber
1199,1,3995,4321,0.3502472238,0,200,0.3891050584,0.0,0.0,1.0,0,8.0,15.0,1514.0,216.2857142857,3.0,1553.0,310.6,10.0,10.0,1.4285714286,1.0,449.0,64.1428571429,19.0,13144.0,1877.7142857143,2482.0,0.0,Microweber
1200,1,3960,4089,0.3487122633,0,102,0.3422818792,1.0,1.0,1.0,0,1.0,13.0,19.0,19.0,19.0,0.0,0.0,0.0,2.0,2.0,2.0,262.0,262.0,262.0,2452.0,2452.0,2452.0,0.0,Microweber
1201,1,4126,2297,0.1579779917,0,21,0.2470588235,0.0,0.0,1.0,0,2.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,3.0,1.5,1.5,11.0,5.5,5.5,646.0,323.0,323.0,0.0,Microweber
1202,1,3988,4254,0.3495767935,0,185,0.3783231084,0.6129032258,1.0,1.0,0,3.0,9.0,58.0,19.3333333333,8.0,13.0,4.3333333333,3.0,5.0,1.6666666667,2.0,173.0,57.6666666667,10.0,3091.0,1030.3333333333,326.0,1.0,Microweber
1203,1,4127,2298,0.1580358985,0,22,0.2558139535,1.0,1.0,1.0,0,2.0,2.0,25.0,12.5,12.5,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,88.0,88.0,88.0,0.0,Microweber
1204,0,4225,3192,0.1975492016,0,178,0.4623376623,,,,0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,36.0,36.0,439.0,439.0,439.0,0.0,Microweber
